note_id,char,pinyin,english,rank,hsk,is_surname,tier,recommendation,tags
1768474725834,甚,shèn,Extremely / More than,626,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725835,断,duàn,Break / Snap,434,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725836,斩,zhǎn,Chop / Cut,2463,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725837,暂,zàn,Temporary,1325,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725838,丘,qiū,Hill,1929,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725839,乒,pīng,Ping,3447,4,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-Intermediate
1768474725840,乓,pāng,Pang,3502,4,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-Intermediate
1768474725841,兵,"<span class=""tone1"">bīng</span> <!-- bing -->",Soldier,398,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725842,宾,"<span class=""tone1"">bīn</span> <!-- bin -->",Guest,1534,2,Yes,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725843,军,"<span class=""tone1"">jūn</span> <!-- jun -->",Army / Military,102,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725844,农,nóng,Agriculture / Farm,465,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725845,辑,jí,Edit / Collect,1362,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725846,载,"<span class=""tone3"">zǎi</span> <!-- zai -->",Load / Carry / Year,977,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725847,裁,cái,Cut,1203,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725848,戴,dài,Wear (accessories),1228,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725849,舟,"<span class=""tone1"">zhōu</span> <!-- zhou -->",Boat / Ship,2224,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725850,船,"<span class=""tone2"">chuán</span> <!-- chuan -->",Boat / Ship,614,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725851,般,"<span class=""tone1"">bān</span> <!-- ban -->",Sort / General,629,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725852,搬,"<span class=""tone1"">bān</span> <!-- ban -->",Move (heavy items),1766,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725853,抗,kàng,Resist / Fight,766,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725854,航,háng,Sail / Flight,773,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725855,盘,"<span class=""tone2"">pán</span> <!-- pan -->",Plate / Disk,1049,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725856,封,"<span class=""tone1"">fēng</span> <!-- feng -->",to seal/ envelope class,871,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725857,佳,jiā,Excellent / Good,1583,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725858,挂,guà,Hang / Call off,1232,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725859,革,gé,Leather / Reform,521,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725860,鞋,xié,Shoes,1638,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725861,街,jiē,Street,1101,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725862,策,cè,Policy / Scheme,714,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725863,符,fú,Symbol / Mark,1205,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725864,箱,"<span class=""tone1"">xiāng</span> <!-- xiang -->",Box / Chest,1453,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725865,笨,bèn,Stupid,2323,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725866,笔,bǐ,Pen,956,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725867,答,dá,Answer / Reply,559,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725868,巩,gǒng,Secure / Solid,2384,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725869,筑,zhù,Build,1130,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725870,恐,"<span class=""tone3"">kǒng</span> <!-- kong -->",Fear / Scared,891,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725871,委,"<span class=""tone3"">wěi</span> <!-- wei -->",Committee / Entrust,457,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725872,威,"<span class=""tone1"">wēi</span> <!-- wei -->",Might / Power,622,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725873,婚,"<span class=""tone1"">hūn</span> <!-- hun -->",Marriage,942,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725874,媒,méi,Medium / Matchmaker,1506,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725875,妇,"<span class=""tone4"">fù</span> <!-- fu -->",Woman / Wife,932,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725876,妻,qī,Wife,1076,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725877,妨,fáng,Hinder / Harm,1873,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725878,围,"<span class=""tone2"">wéi</span> <!-- wei -->",Surround / Enclose,576,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725879,困,"<span class=""tone4"">kùn</span> <!-- kun -->",Difficult / Sleepy,868,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725880,固,"<span class=""tone4"">gù</span> <!-- gu -->",Solid / Firm,893,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725881,圆,"<span class=""tone2"">yuán</span> <!-- yuan -->",Round / Circle,1145,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725882,卷,juǎn,Roll / Scroll,1016,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725883,券,quàn,Ticket / Voucher,1481,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725884,圈,quān,Circle / Ring,1366,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725885,窗,chuāng,Window,1074,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725886,帘,lián,Curtain,2458,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725887,布,"<span class=""tone4"">bù</span> <!-- bu -->",Cloth / Spread,380,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725888,币,bì,Currency / Money,1188,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725889,闹,nào,Noisy / Rowdy,1336,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725890,冒,"<span class=""tone4"">mào</span> <!-- mao -->",Emit / Risk,1222,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725891,帽,"<span class=""tone4"">mào</span> <!-- mao -->",Hat,1750,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725892,套,tào,Cover / Set,1091,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725893,录,lù,Record,919,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725894,绿,lǜ,Green,1088,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725895,兼,"<span class=""tone1"">jiān</span> <!-- jian -->",Simultaneous,1515,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725896,赚,zhuàn,Earn / Gain,2182,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725897,歉,qiàn,Apologize / Regret,2149,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725898,谦,qiān,Humble,2345,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725899,初,chū,First / Early,667,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725900,彻,chè,Thorough,1240,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725901,补,bǔ,Repair / Patch,944,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725902,裤,kù,Pants,2090,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725903,裙,"<span class=""tone2"">qún</span> <!-- qun -->",Skirt,2431,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725904,衫,shān,Shirt,2153,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725905,衬,chèn,Undergarment / Line,2502,3,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725906,袜,wà,Socks,3045,4,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-Intermediate
1768474725907,略,lüè,Strategy / Omit,704,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725908,画,huà,Painting / Draw,883,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725909,雷,léi,Thunder,686,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725910,甲,jiǎ,Shell / First,1106,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725911,鼻,bí,Nose,1335,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725912,畏,"<span class=""tone4"">wèi</span> <!-- wei -->",Fear,2039,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725913,喂,wèi,Feed / Hello,1988,1,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725914,针,zhēn,Needle,1116,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725915,镇,zhèn,Town / Calm,1002,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725916,钢,gāng,Steel,1609,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725917,键,jiàn,Key,1471,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725919,铅,qiān,Lead (metal),2641,2,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725920,钥,yuè,Key,2481,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725921,匙,shi,Spoon,2476,4,Yes,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725922,乔,"<span class=""tone2"">qiáo</span> <!-- qiao -->",Tall / Disguise,1488,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725923,骄,"<span class=""tone1"">jiāo</span> <!-- jiao -->",Proud,2248,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725924,桥,"<span class=""tone2"">qiáo</span> <!-- qiao -->",Bridge,1292,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725925,鸟,niǎo,Bird,1263,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725926,鸡,jī,Chicken,1391,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725927,岛,dǎo,Island,798,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725928,鸭,"<span class=""tone1"">yā</span> <!-- ya -->",Duck,2133,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725929,灵,líng,Soul / Agile,734,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725930,烟,yān,Smoke / Cigarette,967,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725931,炎,yán,Flame / Inflammation,1324,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725932,炼,liàn,Refine / Exercise,1763,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725933,烧,shāo,Burn / Roast / Fever,1201,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725934,绕,rào,Wind / Coil / Bypass,1485,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725935,浇,"<span class=""tone1"">jiāo</span> <!-- jiao -->",Pour / Water (plants),2866,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725936,部,bù,Part / Section,84,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725937,隔,gé,Separate,1319,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725938,款,kuǎn,Fund / Style,807,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725939,资,zī,Resources / Capital,257,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725940,货,huò,Goods / Cargo,818,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725941,赞,zàn,Praise / Support,1179,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725942,雕,"<span class=""tone1"">diāo</span> <!-- diao -->",Sculpt / Engrave,1829,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725943,调,tiáo,Adjust / Investigate,400,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725944,设,"<span class=""tone4"">shè</span> <!-- she -->",Design / Setup,302,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725945,罚,fá,Punish / Fine,1215,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725946,剑,jiàn,Sword,869,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725947,允,yǔn,Permit / Allow,1443,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725948,许,xǔ,Allow / Perhaps,263,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725949,谋,móu,Plan / Plot,989,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725950,煤,"<span class=""tone2"">méi</span> <!-- mei -->",Coal,1740,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725951,灭,"<span class=""tone4"">miè</span> <!-- mie -->",Extinguish / Destroy,953,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725952,炸,zhà,Explode / Fry,976,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725953,储,chǔ,Store / Save,1526,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725954,伟,"<span class=""tone3"">wěi</span> <!-- wei -->",Great,1107,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725955,侧,cè,Side,1220,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725956,侵,"<span class=""tone1"">qīn</span> <!-- qin -->",Invade,1086,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725957,伦,lún,Ethics / London,970,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725958,轮,lún,Wheel / Rotate,1096,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725959,亿,yì,100 Million,1057,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725960,迅,xùn,Fast / Swift,1090,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725961,速,sù,Speed / Fast,617,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725962,迫,pò,Force / Pressing,1006,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725963,荐,jiàn,Recommend,2367,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725964,菌,jūn,Bacteria / Fungi,1733,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725965,团,tuán,Group / Round,405,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725966,闭,bì,Close,1267,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725967,闪,"<span class=""tone3"">shǎn</span> <!-- shan -->",Flash / Dodge,1113,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725968,喊,"<span class=""tone3"">hǎn</span> <!-- han -->",Shout / Yell,1183,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725969,启,"<span class=""tone3"">qǐ</span> <!-- qi -->",Open / Start,1320,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725970,罢,"<span class=""tone4"">bà</span> <!-- ba -->",Work strike/ Stop / Quit,1305,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725971,摆,bǎi,Put / Sway,1158,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725972,握,wò,Grasp / Shake hands,1032,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725973,摇,yáo,Shake / Sway,940,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725974,抵,dǐ,Resist / Mortgage,1119,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725975,援,yuán,Support / Aid,1197,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
1768474725976,搭,dā,Match / Build,1842,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),"MBP-Intermediate, MBP-Upper"
